Date,Product Name & Brand,Past Week Sales,Weather Pattern,Event,Event_Impact_Level,Promotions (Discount),Competitor Action (Discount),Advertising,Economic Indicator,Store Location,Sales in Week (Target)
2023-10-08,Kaju Katli,2046,Sunny,Gudi Padwa,2,0,0,Low,4,Vizag ,2203
2023-10-08,Besan,1449,Cloudy,Eid-ul-Fitr,3,10,20,High,4,Lucknow,1551
2023-10-08,Aata (Wheat Flour),2798,Rainy,Independence Day,3,0,15,Medium,4,Bangalore,2787
2023-10-08,Mango Juice,2320,Windy,Raksha Bandhan,2,5,5,Low,4,Karnal,2426
2023-10-08,Lemon Pickle,2520,Windy,Gudi Padwa,2,5,15,Medium,3,Vijayawada,2542
2023-10-08,Coconut Chutney,1032,Sunny,Minor Event,1,10,5,Low,5,Sangli,1079
2023-10-08,Rasgulla,1345,Cloudy,Guru Nanak Jayanti,3,0,5,High,4,Ludhiana,1562
2023-10-08,Gulab Jamun Mix,2921,Windy,Makar Sankranti,2,15,5,Low,4,Meerut,3128
2023-10-08,Lassi,1587,Windy,Baisakhi,2,0,5,Medium,4,Meerut,1645
2023-10-08,Bhel Puri Mix,1015,Cloudy,Republic Day,3,0,5,Low,4,Guntur,1127
2023-10-08,Pav Bhaji Masala,1979,Cloudy,Minor Event,1,5,15,Low,5,Lucknow,2026
2023-10-08,Chole Masala,2987,Windy,Raksha Bandhan,2,20,5,Medium,4,Lucknow,3168
2023-10-08,Tamarind Paste,2417,Rainy,Raksha Bandhan,2,0,0,Medium,4,Vijayawada,2601
2023-10-08,Ready-to-eat Curry Packs,1005,Windy,Christmas,3,15,20,High,3,Lucknow,1273
2023-10-08,Parle-G Biscuits,2180,Windy,Raksha Bandhan,2,10,10,Medium,4,Meerut,2361
2023-10-08,Thums Up,1744,Windy,Sunday,1,0,10,Medium,4,Vijayawada,1814
2023-10-08,Frooti,1004,Rainy,Onam,2,20,20,Low,5,Meerut,1220
2023-10-08,Hajmola Tablets,2842,Sunny,Minor Event,1,15,15,Medium,4,Tirupati,3035
2023-10-08,Haldiram's Namkeen,2264,Windy,None,0,15,0,High,5,Indore,2475
2023-10-08,Chyawanprash,2704,Rainy,Makar Sankranti,2,15,10,Medium,5,Karnal,2978
2023-10-15,Basmati Rice,2563,Windy,Gudi Padwa,2,20,0,Low,4,Hyderabad,2916
2023-10-15,Turmeric Powder,2844,Windy,Christmas,3,10,10,Medium,4,Meerut,2981
2023-10-15,Red Chilli Powder,2708,Rainy,Eid-ul-Fitr,3,5,15,Low,5,Vizag ,2812
2023-10-15,Cumin Seeds,2724,Rainy,Sunday,1,10,5,High,5,Lucknow,2892
2023-10-15,Coriander Powder,1472,Rainy,Christmas,3,5,10,High,5,Guntur,1641
2023-10-15,Garam Masala,1108,Sunny,Baisakhi,2,0,5,High,5,Lucknow,1249
2023-10-15,Toor Dal,2637,Cloudy,Pongal,2,5,20,Medium,3,Jaipur,2755
2023-10-15,Chana Dal,1167,Sunny,Gudi Padwa,2,20,20,Low,5,Ludhiana,1320
2023-10-15,Urad Dal,1561,Rainy,Baisakhi,2,0,10,Medium,4,Bangalore,1685
2023-10-15,Moong Dal,2397,Windy,Holi,3,10,10,Medium,3,Lucknow,2652
2023-10-15,Jaggery,1434,Rainy,Onam,2,15,0,High,3,Vijayawada,1590
2023-10-15,Ghee,1012,Sunny,Guru Nanak Jayanti,3,10,5,Medium,4,Karnal,1290
2023-10-15,Paneer,2277,Cloudy,Holi,3,15,0,Low,5,Tirupati,2555
2023-10-15,Coconut Oil,2592,Sunny,Minor Event,1,10,0,High,4,Aurangabad,2792
2023-10-15,Mustard Oil,2908,Windy,Republic Day,3,20,0,Medium,5,Meerut,3220
2023-10-15,Aam Papad,2975,Rainy,Gudi Padwa,2,0,0,Low,3,Sangli,2983
2023-10-15,Mango Pickle,1026,Cloudy,Gudi Padwa,2,5,15,High,4,Kochi,1038
2023-10-15,Papad,2012,Rainy,Makar Sankranti,2,10,10,Medium,5,Bhopal,2091
2023-10-15,Idli Rice,2467,Sunny,Christmas,3,5,15,Low,4,Guntur,2512
2023-10-15,Sambar Powder,2339,Sunny,Holi,3,5,0,High,3,Sangli,2604
2023-10-15,Aloo Bhujia,1313,Rainy,Onam,2,15,0,Low,3,Kochi,1465
2023-10-15,Kaju Katli,2622,Cloudy,Holi,3,20,15,High,4,Jalandhar,2963
2023-10-15,Besan,2171,Windy,Navratri,3,5,0,High,4,Bhopal,2438
2023-10-15,Aata (Wheat Flour),1702,Rainy,Christmas,3,20,0,Low,3,Bangalore,2030
2023-10-15,Mango Juice,1293,Windy,Onam,2,5,5,Medium,5,Ludhiana,1415
2023-10-15,Lemon Pickle,1083,Windy,Navratri,3,10,15,Medium,4,Indore,1188
2023-10-15,Coconut Chutney,1292,Windy,Regional Festival,2,0,5,Low,3,Amritsar,1436
2023-10-15,Rasgulla,2501,Sunny,Christmas,3,10,15,High,5,Kochi,2581
2023-10-15,Gulab Jamun Mix,2925,Rainy,Diwali,3,10,5,Low,3,Bhopal,3062
2023-10-15,Lassi,1497,Windy,Sunday,1,5,15,Low,4,Vizag ,1558
2023-10-15,Bhel Puri Mix,2357,Sunny,Makar Sankranti,2,5,10,Low,5,Amritsar,2410
2023-10-15,Pav Bhaji Masala,2636,Cloudy,Onam,2,20,10,High,3,Meerut,2822
2023-10-15,Chole Masala,2442,Windy,Durga Puja,3,0,15,Medium,3,Karnal,2612
2023-10-15,Tamarind Paste,2749,Rainy,Minor Event,1,15,5,Low,4,Lucknow,2941
2023-10-15,Ready-to-eat Curry Packs,1104,Cloudy,Navratri,3,20,20,Medium,3,Kochi,1435
2023-10-15,Parle-G Biscuits,2536,Windy,Baisakhi,2,10,0,Medium,3,Jalandhar,2835
2023-10-15,Thums Up,2713,Cloudy,Makar Sankranti,2,0,15,High,3,Rajahmundry,2696
2023-10-15,Frooti,1774,Rainy,Sunday,1,10,5,High,3,Chandigarh,1899
2023-10-15,Hajmola Tablets,2005,Windy,Durga Puja,3,5,5,Low,4,Meerut,2169
2023-10-15,Haldiram's Namkeen,2606,Sunny,Navratri,3,5,20,High,3,Jaipur,2781
2023-10-15,Chyawanprash,2619,Windy,Republic Day,3,0,10,Low,3,Jaipur,2817
2023-10-22,Basmati Rice,1295,Windy,Regional Festival,2,15,10,High,5,Karnal,1529
2023-10-22,Turmeric Powder,1752,Sunny,Republic Day,3,10,20,High,4,Guntur,1913
2023-10-22,Red Chilli Powder,2851,Cloudy,Minor Event,1,0,20,Medium,4,Aurangabad,2806
2023-10-22,Cumin Seeds,2240,Cloudy,Navratri,3,20,20,High,4,Aurangabad,2393
2023-10-22,Coriander Powder,2071,Cloudy,Raksha Bandhan,2,0,0,High,4,Bhopal,2132
2023-10-22,Garam Masala,1430,Rainy,Regional Festival,2,5,10,Low,4,Chandigarh,1520
2023-10-22,Toor Dal,2293,Cloudy,Makar Sankranti,2,5,0,Medium,4,Jalandhar,2367
2023-10-22,Chana Dal,2212,Windy,Baisakhi,2,5,5,Low,4,Bhopal,2256
2023-10-22,Urad Dal,2662,Cloudy,Sunday,1,20,15,High,3,Jaipur,2769
2023-10-22,Moong Dal,2393,Rainy,Republic Day,3,20,5,High,5,Bhopal,2706
2023-10-22,Jaggery,1012,Sunny,Eid-ul-Fitr,3,15,10,Low,3,Vijayawada,1351
2023-10-22,Ghee,2391,Sunny,Pongal,2,20,10,Medium,5,Vizag ,2709
2023-10-22,Paneer,1912,Windy,Pongal,2,5,15,Low,3,Jaipur,1916
2023-10-22,Coconut Oil,2712,Rainy,Guru Nanak Jayanti,3,20,20,Low,3,Lucknow,3008
2023-10-22,Mustard Oil,2665,Sunny,None,0,20,0,Medium,4,Hyderabad,2823
2023-10-22,Aam Papad,1687,Cloudy,Diwali,3,20,15,High,4,Rajahmundry,1867
2023-10-22,Mango Pickle,1094,Rainy,Onam,2,15,20,Medium,4,Meerut,1305
2023-10-22,Papad,1505,Sunny,Eid-ul-Fitr,3,10,0,Medium,4,Bangalore,1828
2023-10-22,Idli Rice,1679,Windy,Pongal,2,20,0,Low,3,Jalandhar,2007
2023-10-22,Sambar Powder,1985,Sunny,Regional Festival,2,15,20,Low,4,Jaipur,2215
2023-10-22,Aloo Bhujia,2270,Windy,Onam,2,10,5,High,5,Guntur,2442
2023-10-22,Kaju Katli,1505,Rainy,Eid-ul-Adha,3,10,5,Low,5,Kochi,1654
2023-10-22,Besan,1116,Rainy,Diwali,3,10,10,High,3,Bangalore,1415
2023-10-22,Aata (Wheat Flour),1648,Cloudy,Sunday,1,15,5,High,4,Vizag ,1802
2023-10-22,Mango Juice,2573,Sunny,Independence Day,3,0,10,Low,3,Guntur,2689
2023-10-22,Lemon Pickle,1941,Cloudy,Baisakhi,2,10,20,Low,4,Vijayawada,1956
2023-10-22,Coconut Chutney,1863,Sunny,Baisakhi,2,20,15,Medium,3,Lucknow,2109
2023-10-22,Rasgulla,2326,Rainy,Diwali,3,15,5,Medium,4,Sangli,2514
2023-10-22,Gulab Jamun Mix,2738,Sunny,Republic Day,3,20,10,Low,3,Tirupati,2942
2023-10-22,Lassi,2975,Cloudy,Independence Day,3,10,5,Low,3,Sangli,3116
2023-10-22,Bhel Puri Mix,2591,Windy,Makar Sankranti,2,10,5,Low,4,Jaipur,2745
2023-10-22,Pav Bhaji Masala,1580,Cloudy,Makar Sankranti,2,0,15,Medium,4,Tirupati,1589
2023-10-22,Chole Masala,2667,Rainy,Gudi Padwa,2,15,10,Medium,4,Bangalore,2784
2023-10-22,Tamarind Paste,2143,Windy,Christmas,3,15,10,High,5,Bangalore,2360
2023-10-22,Ready-to-eat Curry Packs,2633,Cloudy,Gudi Padwa,2,5,20,Low,4,Amritsar,2740
2023-10-22,Parle-G Biscuits,1329,Cloudy,Onam,2,15,0,Low,3,Vijayawada,1560
2023-10-22,Thums Up,2795,Rainy,Holi,3,0,5,High,4,Vijayawada,2824
2023-10-22,Frooti,1438,Windy,Minor Event,1,20,20,Low,5,Jalandhar,1562
2023-10-22,Hajmola Tablets,1521,Cloudy,Minor Event,1,0,5,High,4,Ludhiana,1644
2023-10-22,Haldiram's Namkeen,1659,Windy,Navratri,3,5,5,High,3,Tirupati,1910
2023-10-22,Chyawanprash,2491,Rainy,Pongal,2,0,10,High,3,Tirupati,2495
2023-10-29,Basmati Rice,1852,Windy,Minor Event,1,10,20,High,4,Bangalore,1935
2023-10-29,Turmeric Powder,2544,Cloudy,Independence Day,3,20,5,Low,4,Rajahmundry,2855
2023-10-29,Red Chilli Powder,2530,Rainy,Guru Nanak Jayanti,3,5,10,High,4,Tirupati,2742
2023-10-29,Cumin Seeds,1330,Rainy,Eid-ul-Fitr,3,15,15,Low,3,Meerut,1546
2023-10-29,Coriander Powder,2251,Rainy,Diwali,3,5,5,Medium,4,Amritsar,2519
2023-10-29,Garam Masala,2610,Sunny,Holi,3,20,15,Medium,5,Tirupati,2846
2023-10-29,Toor Dal,1848,Cloudy,Christmas,3,15,5,Medium,5,Tirupati,2044
2023-10-29,Chana Dal,1890,Rainy,Guru Nanak Jayanti,3,15,5,Medium,4,Karnal,2116
2023-10-29,Urad Dal,2672,Windy,Navratri,3,5,15,Medium,4,Bhopal,2717
2023-10-29,Moong Dal,2432,Sunny,Minor Event,1,15,10,Medium,3,Kochi,2550
2023-10-29,Jaggery,2640,Sunny,Holi,3,10,0,High,3,Guntur,2796
2023-10-29,Ghee,1210,Rainy,Holi,3,20,10,High,4,Indore,1466
2023-10-29,Paneer,1578,Cloudy,Holi,3,10,5,High,5,Sangli,1764
2023-10-29,Coconut Oil,1177,Cloudy,Eid-ul-Fitr,3,15,5,Low,4,Bangalore,1472
2023-10-29,Mustard Oil,1012,Rainy,Pongal,2,20,15,Low,4,Meerut,1183
2023-10-29,Aam Papad,1052,Rainy,Independence Day,3,15,0,High,3,Tirupati,1381
2023-10-29,Mango Pickle,1146,Sunny,Baisakhi,2,0,0,Medium,5,Bhopal,1317
2023-10-29,Papad,2243,Rainy,Holi,3,20,5,Medium,3,Amritsar,2609
2023-10-29,Idli Rice,2212,Windy,Eid-ul-Adha,3,10,10,Medium,5,Kochi,2431
2023-10-29,Sambar Powder,2909,Cloudy,Regional Festival,2,0,0,Low,3,Jalandhar,2987
2023-10-29,Aloo Bhujia,2233,Sunny,Makar Sankranti,2,20,20,Low,3,Indore,2459
2023-10-29,Kaju Katli,1350,Cloudy,Independence Day,3,0,20,Medium,3,Jaipur,1370
2023-10-29,Besan,1497,Windy,Christmas,3,20,20,High,4,Sangli,1799
2023-10-29,Aata (Wheat Flour),2241,Cloudy,Guru Nanak Jayanti,3,20,15,High,4,Guntur,2429
2023-10-29,Mango Juice,2693,Windy,Sunday,1,15,10,Low,5,Meerut,2819
2023-10-29,Lemon Pickle,2059,Rainy,Gudi Padwa,2,0,20,High,4,Kochi,2075
2023-10-29,Coconut Chutney,2004,Rainy,Sunday,1,10,15,High,3,Indore,2113
2023-10-29,Rasgulla,2725,Windy,Navratri,3,10,10,Medium,3,Jalandhar,3003
2023-10-29,Gulab Jamun Mix,1482,Cloudy,Onam,2,15,0,High,4,Bhopal,1788
2023-10-29,Lassi,2967,Rainy,Raksha Bandhan,2,15,5,Medium,3,Bangalore,3171
2023-10-29,Bhel Puri Mix,1663,Sunny,Independence Day,3,10,20,Low,3,Jaipur,1884
2023-10-29,Pav Bhaji Masala,2739,Windy,Gudi Padwa,2,20,15,Low,5,Rajahmundry,2914
2023-10-29,Chole Masala,1589,Sunny,Eid-ul-Fitr,3,20,0,Low,4,Vijayawada,1972
2023-10-29,Tamarind Paste,2029,Cloudy,Sunday,1,10,10,Medium,4,Amritsar,2034
2023-10-29,Ready-to-eat Curry Packs,2785,Sunny,Sunday,1,5,5,Medium,5,Vizag ,2829
2023-10-29,Parle-G Biscuits,2195,Cloudy,Navratri,3,20,0,Medium,3,Sangli,2466
2023-10-29,Thums Up,2810,Sunny,Onam,2,15,10,High,4,Hyderabad,2957
2023-10-29,Frooti,1675,Sunny,Eid-ul-Fitr,3,20,5,Low,3,Meerut,2075
2023-10-29,Hajmola Tablets,2677,Cloudy,Eid-ul-Adha,3,10,5,Medium,4,Meerut,2992
2023-10-29,Haldiram's Namkeen,2867,Sunny,Holi,3,5,0,High,5,Sangli,2976
2023-10-29,Chyawanprash,2653,Cloudy,Pongal,2,15,20,High,5,Lucknow,2846
2023-11-05,Basmati Rice,1245,Rainy,Navratri,3,10,0,Low,5,Jalandhar,1484
2023-11-05,Turmeric Powder,2736,Windy,Minor Event,1,10,5,Medium,5,Indore,2882
2023-11-05,Red Chilli Powder,1046,Rainy,Onam,2,15,20,Low,4,Kochi,1100
2023-11-05,Cumin Seeds,1285,Windy,Baisakhi,2,5,15,Low,3,Tirupati,1260
2023-11-05,Coriander Powder,1411,Cloudy,Diwali,3,10,0,Low,5,Tirupati,1576
2023-11-05,Garam Masala,1922,Windy,Makar Sankranti,2,5,20,High,3,Kochi,1984
2023-11-05,Toor Dal,2401,Windy,Makar Sankranti,2,10,0,Low,4,Sangli,2590
2023-11-05,Chana Dal,1796,Windy,Minor Event,1,5,20,High,4,Guntur,1846
2023-11-05,Urad Dal,2564,Windy,Pongal,2,10,0,Low,5,Meerut,2850
2023-11-05,Moong Dal,2663,Rainy,Holi,3,20,10,Medium,4,Ludhiana,2868
2023-11-05,Jaggery,1716,Cloudy,Diwali,3,0,15,High,5,Bangalore,1728
2023-11-05,Ghee,1244,Sunny,Navratri,3,0,10,High,3,Karnal,1282
2023-11-05,Paneer,2053,Rainy,None,0,0,10,Low,3,Hyderabad,2017
2023-11-05,Coconut Oil,1846,Sunny,Holi,3,15,10,High,4,Indore,2031
2023-11-05,Mustard Oil,1367,Rainy,Gudi Padwa,2,20,20,Medium,5,Kochi,1621
2023-11-05,Aam Papad,1241,Sunny,Raksha Bandhan,2,15,10,High,4,Ludhiana,1450
2023-11-05,Mango Pickle,1422,Rainy,Navratri,3,15,20,Medium,4,Tirupati,1669
2023-11-05,Papad,1212,Cloudy,Baisakhi,2,15,10,Medium,3,Tirupati,1377
2023-11-05,Idli Rice,2160,Sunny,Eid-ul-Fitr,3,5,20,High,3,Indore,2272
2023-11-05,Sambar Powder,2895,Sunny,None,0,5,15,Medium,4,Hyderabad,2961
2023-11-05,Aloo Bhujia,2172,Windy,Pongal,2,0,15,High,4,Lucknow,2183
2023-11-05,Kaju Katli,2058,Rainy,Diwali,3,5,10,Low,4,Indore,2220
2023-11-05,Besan,2852,Rainy,Guru Nanak Jayanti,3,5,0,Medium,5,Vizag ,3143
2023-11-05,Aata (Wheat Flour),1058,Sunny,Republic Day,3,5,5,High,5,Chandigarh,1135
2023-11-05,Mango Juice,2923,Cloudy,Navratri,3,10,0,Medium,3,Sangli,3133
2023-11-05,Lemon Pickle,2374,Sunny,Makar Sankranti,2,5,5,High,4,Amritsar,2585
2023-11-05,Coconut Chutney,1640,Cloudy,Pongal,2,15,15,High,5,Rajahmundry,1741
2023-11-05,Rasgulla,1704,Windy,Republic Day,3,20,20,Medium,3,Bangalore,2023
2023-11-05,Gulab Jamun Mix,2498,Windy,Baisakhi,2,10,10,High,5,Sangli,2706
2023-11-05,Lassi,2258,Rainy,Minor Event,1,5,5,Medium,5,Hyderabad,2254
2023-11-05,Bhel Puri Mix,2049,Rainy,Raksha Bandhan,2,0,0,Low,3,Bangalore,2184
2023-11-05,Pav Bhaji Masala,1731,Windy,Christmas,3,5,5,Low,4,Tirupati,1945
2023-11-05,Chole Masala,2793,Sunny,Navratri,3,10,20,Medium,4,Vizag ,3029
2023-11-05,Tamarind Paste,1215,Cloudy,Makar Sankranti,2,10,5,Low,3,Sangli,1350
2023-11-05,Ready-to-eat Curry Packs,1094,Sunny,Independence Day,3,5,10,Low,4,Bhopal,1293
2023-11-05,Parle-G Biscuits,2132,Rainy,Baisakhi,2,5,10,High,3,Vizag ,2171
2023-11-05,Thums Up,2166,Windy,Minor Event,1,5,0,Medium,5,Hyderabad,2202
2023-11-05,Frooti,1921,Rainy,Republic Day,3,0,15,Medium,4,Chandigarh,1963
2023-11-05,Hajmola Tablets,1791,Windy,Navratri,3,0,0,Low,3,Guntur,1995
2023-11-05,Haldiram's Namkeen,2358,Sunny,Eid-ul-Fitr,3,10,5,Low,5,Hyderabad,2567
2023-11-05,Chyawanprash,1796,Sunny,Navratri,3,10,15,Medium,4,Jaipur,1989
2023-11-12,Basmati Rice,2725,Sunny,Independence Day,3,10,15,Low,3,Indore,2859
2023-11-12,Turmeric Powder,2269,Sunny,Gudi Padwa,2,5,0,Low,3,Vizag ,2510
2023-11-12,Red Chilli Powder,2010,Rainy,Sunday,1,15,20,High,4,Meerut,2142
2023-11-12,Cumin Seeds,1600,Rainy,Raksha Bandhan,2,0,10,Low,5,Aurangabad,1616
2023-11-12,Coriander Powder,1392,Sunny,Makar Sankranti,2,20,5,High,5,Meerut,1667
2023-11-12,Garam Masala,1076,Windy,Navratri,3,15,15,Medium,4,Vizag ,1316
2023-11-12,Toor Dal,1116,Windy,Republic Day,3,15,5,High,3,Hyderabad,1367
2023-11-12,Chana Dal,2192,Windy,Christmas,3,10,5,High,3,Jaipur,2395
2023-11-12,Urad Dal,2036,Cloudy,Durga Puja,3,20,0,High,4,Ludhiana,2300
2023-11-12,Moong Dal,2249,Windy,Baisakhi,2,20,10,High,5,Bhopal,2450
2023-11-12,Jaggery,2180,Cloudy,Gudi Padwa,2,15,20,Medium,3,Jaipur,2380
2023-11-12,Ghee,1892,Sunny,Onam,2,10,5,Low,4,Tirupati,2017
2023-11-12,Paneer,2395,Cloudy,Navratri,3,20,0,Low,5,Amritsar,2768
2023-11-12,Coconut Oil,2786,Windy,Baisakhi,2,5,0,Medium,3,Meerut,3002
2023-11-12,Mustard Oil,1379,Rainy,Sunday,1,5,10,Low,4,Karnal,1395
2023-11-12,Aam Papad,1227,Rainy,Independence Day,3,20,20,Low,4,Hyderabad,1421
2023-11-12,Mango Pickle,1445,Windy,Sunday,1,5,0,Medium,4,Rajahmundry,1615
2023-11-12,Papad,2543,Windy,Guru Nanak Jayanti,3,0,15,Medium,4,Meerut,2690
2023-11-12,Idli Rice,2491,Sunny,Holi,3,5,15,Medium,5,Aurangabad,2539
2023-11-12,Sambar Powder,2944,Rainy,Pongal,2,5,15,Low,4,Bhopal,3051
2023-11-12,Aloo Bhujia,1422,Windy,Christmas,3,5,0,High,5,Vijayawada,1530
2023-11-12,Kaju Katli,2652,Windy,Navratri,3,0,20,Medium,5,Ludhiana,2685
2023-11-12,Besan,1220,Windy,Baisakhi,2,20,0,Low,5,Indore,1477
2023-11-12,Aata (Wheat Flour),1491,Windy,Eid-ul-Fitr,3,20,5,High,3,Guntur,1898
2023-11-12,Mango Juice,2275,Rainy,Navratri,3,5,0,High,5,Meerut,2505
2023-11-12,Lemon Pickle,2113,Cloudy,Makar Sankranti,2,15,10,Medium,4,Bangalore,2347
2023-11-12,Coconut Chutney,2075,Rainy,Diwali,3,10,5,High,5,Hyderabad,2341
2023-11-12,Rasgulla,2863,Rainy,Minor Event,1,20,20,Low,4,Bhopal,2927
2023-11-12,Gulab Jamun Mix,2264,Sunny,Durga Puja,3,15,10,Medium,4,Sangli,2443
2023-11-12,Lassi,1282,Cloudy,Onam,2,0,10,High,4,Meerut,1244
2023-11-12,Bhel Puri Mix,2282,Rainy,Republic Day,3,20,10,Medium,5,Bhopal,2511
2023-11-12,Pav Bhaji Masala,2239,Cloudy,Pongal,2,20,0,High,4,Bangalore,2605
2023-11-12,Chole Masala,2958,Windy,Minor Event,1,0,0,High,4,Tirupati,2953
2023-11-12,Tamarind Paste,2487,Cloudy,Makar Sankranti,2,0,15,Medium,4,Ludhiana,2486
2023-11-12,Ready-to-eat Curry Packs,1848,Sunny,Eid-ul-Adha,3,0,15,Low,4,Guntur,1951
2023-11-12,Parle-G Biscuits,1870,Cloudy,Minor Event,1,10,5,High,5,Indore,1968
2023-11-12,Thums Up,1237,Sunny,Makar Sankranti,2,10,0,Medium,5,Bhopal,1509
2023-11-12,Frooti,1284,Windy,Sunday,1,20,15,Low,4,Meerut,1439
2023-11-12,Hajmola Tablets,1827,Rainy,Republic Day,3,15,15,High,3,Jaipur,2009
2023-11-12,Haldiram's Namkeen,1419,Cloudy,Gudi Padwa,2,15,5,Medium,5,Jalandhar,1595
2023-11-12,Chyawanprash,1730,Rainy,Raksha Bandhan,2,20,0,Low,3,Sangli,1930
2023-11-19,Basmati Rice,1865,Windy,Makar Sankranti,2,5,10,Low,5,Sangli,1904
2023-11-19,Turmeric Powder,2816,Cloudy,Republic Day,3,15,20,Low,5,Aurangabad,3017
2023-11-19,Red Chilli Powder,1783,Sunny,Republic Day,3,15,5,Low,3,Kochi,1994
2023-11-19,Cumin Seeds,2171,Windy,Durga Puja,3,0,20,High,5,Kochi,2147
2023-11-19,Coriander Powder,1823,Rainy,Guru Nanak Jayanti,3,5,5,Low,4,Kochi,2048
2023-11-19,Garam Masala,1161,Cloudy,Sunday,1,15,10,Low,4,Amritsar,1322
2023-11-19,Toor Dal,1993,Sunny,Gudi Padwa,2,0,0,High,4,Karnal,2109
2023-11-19,Chana Dal,1595,Windy,Eid-ul-Adha,3,5,5,Low,5,Chandigarh,1849
2023-11-19,Urad Dal,2982,Sunny,Pongal,2,0,10,Medium,5,Tirupati,3112
2023-11-19,Moong Dal,1536,Sunny,Holi,3,15,20,Medium,3,Tirupati,1819
2023-11-19,Jaggery,2971,Cloudy,Holi,3,0,0,Medium,5,Ludhiana,3021
2023-11-19,Ghee,2984,Sunny,Baisakhi,2,5,0,Low,3,Indore,3130
2023-11-19,Paneer,1278,Sunny,None,0,5,5,Low,3,Hyderabad,1309
2023-11-19,Coconut Oil,2178,Rainy,Holi,3,0,10,Low,4,Ludhiana,2320
2023-11-19,Mustard Oil,1649,Rainy,Diwali,3,5,5,High,5,Sangli,1728
2023-11-19,Aam Papad,2252,Windy,Eid-ul-Adha,3,20,0,Low,3,Vizag ,2653
2023-11-19,Mango Pickle,1752,Sunny,Durga Puja,3,15,15,Low,3,Kochi,2021
2023-11-19,Papad,2546,Cloudy,Holi,3,10,10,Low,5,Bhopal,2751
2023-11-19,Idli Rice,2709,Cloudy,Independence Day,3,0,0,Medium,5,Aurangabad,2851
2023-11-19,Sambar Powder,1378,Cloudy,Holi,3,10,20,High,4,Bhopal,1450
2023-11-19,Aloo Bhujia,1212,Cloudy,Eid-ul-Adha,3,15,5,Low,3,Hyderabad,1545
2023-11-19,Kaju Katli,2571,Windy,Independence Day,3,20,15,Medium,5,Vizag ,2857
2023-11-19,Besan,2021,Sunny,Baisakhi,2,5,5,Medium,4,Ludhiana,2151
2023-11-19,Aata (Wheat Flour),1529,Cloudy,Pongal,2,5,20,Low,4,Tirupati,1619
2023-11-19,Mango Juice,2107,Windy,Pongal,2,0,0,High,5,Indore,2121
2023-11-19,Lemon Pickle,1012,Cloudy,Minor Event,1,20,5,High,4,Bangalore,1160
2023-11-19,Coconut Chutney,1449,Cloudy,Eid-ul-Fitr,3,0,20,Low,3,Indore,1524
2023-11-19,Rasgulla,2625,Sunny,Independence Day,3,20,5,Low,4,Ludhiana,2997
2023-11-19,Gulab Jamun Mix,1747,Rainy,Guru Nanak Jayanti,3,20,5,Low,5,Rajahmundry,2158
2023-11-19,Lassi,1168,Sunny,Baisakhi,2,0,5,Low,4,Amritsar,1314
2023-11-19,Bhel Puri Mix,2312,Sunny,Independence Day,3,10,0,High,3,Bhopal,2545
2023-11-19,Pav Bhaji Masala,2506,Sunny,Pongal,2,5,10,Low,5,Bhopal,2697
2023-11-19,Chole Masala,2561,Sunny,Gudi Padwa,2,10,15,High,5,Jalandhar,2609
2023-11-19,Tamarind Paste,2938,Cloudy,Diwali,3,20,20,Medium,5,Karnal,3266
2023-11-19,Ready-to-eat Curry Packs,1074,Windy,Durga Puja,3,20,15,Low,3,Vijayawada,1372
2023-11-19,Parle-G Biscuits,2071,Windy,Makar Sankranti,2,15,10,High,3,Chandigarh,2233
2023-11-19,Thums Up,2411,Rainy,Sunday,1,20,20,Low,4,Kochi,2601
2023-11-19,Frooti,2695,Rainy,Guru Nanak Jayanti,3,5,10,Low,3,Jaipur,2896
2023-11-19,Hajmola Tablets,2388,Sunny,Onam,2,20,15,Medium,4,Hyderabad,2671
2023-11-19,Haldiram's Namkeen,2661,Cloudy,Eid-ul-Adha,3,10,0,Low,3,Jaipur,2862
2023-11-19,Chyawanprash,1469,Rainy,Republic Day,3,10,20,Medium,3,Vizag ,1566
2023-11-26,Basmati Rice,1067,Windy,Navratri,3,10,20,Medium,5,Karnal,1249
2023-11-26,Turmeric Powder,1666,Windy,Sunday,1,15,10,Low,3,Jaipur,1802
2023-11-26,Red Chilli Powder,1560,Windy,Eid-ul-Adha,3,15,0,Low,4,Amritsar,1872
2023-11-26,Cumin Seeds,1197,Cloudy,Independence Day,3,10,10,Low,4,Tirupati,1365
2023-11-26,Coriander Powder,1275,Sunny,Republic Day,3,15,20,High,5,Vizag ,1401
2023-11-26,Garam Masala,1187,Cloudy,Christmas,3,10,20,Low,5,Indore,1240
2023-11-26,Toor Dal,2263,Sunny,Eid-ul-Fitr,3,20,5,Low,4,Hyderabad,2494
2023-11-26,Chana Dal,2986,Cloudy,Regional Festival,2,5,0,Medium,5,Indore,3168
2023-11-26,Urad Dal,2505,Rainy,Raksha Bandhan,2,0,0,High,4,Amritsar,2573
2023-11-26,Moong Dal,2024,Sunny,Eid-ul-Fitr,3,0,5,Medium,3,Vijayawada,2185
2023-11-26,Jaggery,1133,Sunny,Sunday,1,5,20,Low,5,Karnal,1035
2023-11-26,Ghee,1160,Windy,Sunday,1,10,10,Medium,5,Lucknow,1288
2023-11-26,Paneer,1095,Rainy,Diwali,3,10,10,High,4,Kochi,1388
